product_id,title,category,initial_price,final_price,discount,rating,ratings_count,seller_name,total_amount
20124616,Duke,flip-flops,399.0,"""₹259.00""",35.0,4.3,20,Duk███ash███s I█████████ted███,"""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00""""₹259.00"""
19790160,toothless,flip-flops,499.0,"""₹199.00""",60.0,4.1,15,PUR███ UN███D S█████████ATE█████████,"""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00""""₹199.00"""
18598106,Ginger by Lifestyle,flip-flops,499.0,"""₹499.00""",40.0,4.4,45,Unknown,"""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00""""₹499.00"""
15134218,Paragon,flip-flops,599.0,"""₹329.00""",45.0,4.0,66,Par███n P███mer█████████ Pv█████████,"""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00""""₹329.00"""
19256318,Lil Lollipop,flip-flops,1390.0,"""₹973.00""",30.0,0.0,0,DRE███COD███,
21431930,yoho,flip-flops,1499.0,"""₹554.00""",63.0,4.0,24,Inn███tiv███ife█████████hno█████████████████████,"""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00""""₹554.00"""
13374246,Saral Home,floor-mats--dhurries,1999.0,"""₹999.00""",50.0,0.0,0,SAR███HOM███ASY█████████RIV████████████,
1848495,Teakwood Leathers,formal-shoes,10199.0,"""₹4,079.00""",60.0,3.5,25,TEA███OD,"""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00""""₹4,079.00"""
19778366,EZOK,formal-shoes,4299.0,"""₹2,837.00""",34.0,0.0,0,Ama███hoe███nd █████████are███,
17755896,Red Tape,formal-shoes,6899.0,"""₹6,899.00""",70.0,4.0,265,Unknown,"""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00""""₹6,899.00"""
21679542,INVICTUS,formal-shoes,4595.0,"""₹1,194.00""",74.0,0.0,0,ARY███ FO███EAR█████████PVT██████,
21656954,Fashion Victim,formal-shoes,3999.0,"""₹1,119.00""",72.0,3.5,6,Rad███Kri███a F█████████b,"""₹1,119.00""""₹1,119.00""""₹1,119.00""""₹1,119.00""""₹1,119.00""""₹1,119.00"""
13376884,DAVINCHI,formal-shoes,6990.0,"""₹3,145.00""",55.0,0.0,0,MET███BRA███,
13411744,CARLO ROMANO,formal-shoes,3998.0,"""₹2,078.00""",48.0,3.7,23,M/S███EPA███MPE███,"""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00""""₹2,078.00"""
21602846,SUGAR,foundation,899.0,"""₹899.00""",56.0,4.2,12,VEL███TTE███FES█████████LTD███,"""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00""""₹899.00"""
14950128,YK,gloves,699.0,"""₹349.00""",50.0,4.5,62,V P███WAL███SIE█████████Y,"""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00""""₹349.00"""
21996616,CHANDERKASH,hair-accessory,1199.0,"""₹479.00""",60.0,3.0,2,Cha███rka███Ent█████████,"""₹479.00""""₹479.00"""
22579802,DIAN,hair-accessory,1000.0,"""₹440.00""",56.0,1.8,8,SNM███lec███,"""₹440.00""""₹440.00""""₹440.00""""₹440.00""""₹440.00""""₹440.00""""₹440.00""""₹440.00"""
16721772,BodyHerbals,hair-brush-and-comb,399.0,"""₹335.00""",16.0,4.4,14,PUR███ART███NTE█████████,"""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00""""₹335.00"""
18584192,7 DAYS,hair-cream-and-mask,499.0,"""₹219.00""",56.0,4.5,13,7 D███ OR███IC █████████,"""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00""""₹219.00"""
21421856,Baggit,handbags,1990.0,"""₹796.00""",50.0,4.4,5,Sup███om ███,"""₹796.00""""₹796.00""""₹796.00""""₹796.00""""₹796.00"""
16696848,Accessorize,handbags,4995.0,"""₹1,648.00""",61.0,4.6,38,Tru███m R███il,"""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00""""₹1,648.00"""
21232798,ESTALON,handbags,2499.0,"""₹899.00""",64.0,0.0,0,Men███Bra███Tec█████████ Pr███████████████,
18200086,Caprese,handbags,3699.0,"""₹924.00""",75.0,4.0,59,Ret███Net███,"""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00""""₹924.00"""
8293015,Lychee bags,handbags,1699.0,"""₹1,699.00""",4.0,3.9,84,Unknown,"""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00""""₹1,699.00"""
17637810,Toteteca,handbags,3099.0,"""₹3,099.00""",63.0,4.8,5,Unknown,"""₹3,099.00""""₹3,099.00""""₹3,099.00""""₹3,099.00""""₹3,099.00"""
15188034,Metro,handbags,1290.0,"""₹1,290.00""",56.0,4.3,10,MET███BRA███,"""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00""""₹1,290.00"""
13359482,FLYING BERRY,handbags,2999.0,"""₹1,679.00""",44.0,4.9,7,Abh███Ove███as ██████,"""₹1,679.00""""₹1,679.00""""₹1,679.00""""₹1,679.00""""₹1,679.00""""₹1,679.00""""₹1,679.00"""
13389422,DailyObjects,handbags,2999.0,"""₹1,139.00""",62.0,4.3,123,Fir███Who███ale█████████,"""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00""""₹1,139.00"""
17743820,NOISE,headphones,3499.0,"""₹3,499.00""",56.0,3.8,97,Unknown,"""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00""""₹3,499.00"""
19219056,BLAUPUNKT,headphones,5999.0,"""₹3,999.00""",33.0,4.5,11,Sup███om ███,"""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00""""₹3,999.00"""
16193242,CrossBeats,headphones,9999.0,"""₹9,999.00""",56.0,1.7,17,SEL███ITE███GIT█████████,"""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00""""₹9,999.00"""
13474452,Allen Solly,heels,2299.0,"""₹2,299.00""",50.0,4.3,14,Unknown,"""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00""""₹2,299.00"""
17647418,FOOTONS,heels,3199.0,"""₹3,199.00""",55.0,5.0,2,Unknown,"""₹3,199.00""""₹3,199.00"""
13475738,TRASE,heels,1599.0,"""₹1,599.00""",56.0,4.0,39,Unknown,"""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00""""₹1,599.00"""
22200396,Bruno Manetti,heels,3999.0,"""₹1,479.00""",63.0,4.0,5,BRU███SAL███PVT█████████,"""₹1,479.00""""₹1,479.00""""₹1,479.00""""₹1,479.00""""₹1,479.00"""
19217010,Inc 5,heels,2690.0,"""₹2,690.00""",56.0,4.4,14,INC███SHO███PRI█████████TED███,"""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00""""₹2,690.00"""
16276014,Iris,home-fragrance-set,700.0,"""₹595.00""",15.0,4.5,6,N R███A R███AND█████████ LT███,"""₹595.00""""₹595.00""""₹595.00""""₹595.00""""₹595.00""""₹595.00"""
16299490,Bodycare Kids,innerwear-vests,978.0,"""₹978.00""",56.0,3.8,10,BOD███RE ███ERN█████████IMI██████,"""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00""""₹978.00"""
22429820,YK Basics,innerwear-vests,1299.0,"""₹532.00""",61.0,3.5,12,Home,"""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00""""₹532.00"""
19014822,mothercare,jackets,3499.0,"""₹2,624.00""",45.0,4.6,7,Kap███s R███il █████████,"""₹2,624.00""""₹2,624.00""""₹2,624.00""""₹2,624.00""""₹2,624.00""""₹2,624.00""""₹2,624.00"""
19015560,U.S. Polo Assn. Kids,jackets,2499.0,"""₹1,424.00""",43.0,4.5,40,ARV███ LI███TYL█████████LIM██████,"""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00""""₹1,424.00"""
